jahr,alter,maennlich,weiblich,gesamt,source,variante
1897,85,7414,10263,17677,reconstructed,reconstructed
1897,86,5661,8178,13839,reconstructed,reconstructed
1897,87,4325,6635,10960,reconstructed,reconstructed
1897,88,2529,3585,6114,reconstructed,reconstructed
1897,89,1806,2613,4419,reconstructed,reconstructed
1897,90,1219,1858,3077,reconstructed,reconstructed
1897,91,0,0,0,reconstructed,reconstructed
1897,92,0,0,0,reconstructed,reconstructed
1897,93,0,0,0,reconstructed,reconstructed
1897,94,0,0,0,reconstructed,reconstructed
1897,95,0,0,0,reconstructed,reconstructed
1897,96,0,0,0,reconstructed,reconstructed
1897,97,0,0,0,reconstructed,reconstructed
1897,98,0,0,0,reconstructed,reconstructed
1897,99,0,0,0,reconstructed,reconstructed
1898,0,976483,935569,1912052,reconstructed,reconstructed
1898,1,762247,755565,1517812,reconstructed,reconstructed
1898,2,729252,725929,1455181,reconstructed,reconstructed
1898,3,685794,686025,1371819,reconstructed,reconstructed
1898,4,671404,670170,1341574,reconstructed,reconstructed
1898,5,651977,648822,1300799,reconstructed,reconstructed
1898,6,627116,627201,1254317,reconstructed,reconstructed
1898,7,623420,619493,1242913,reconstructed,reconstructed
1898,8,574980,574103,1149083,reconstructed,reconstructed
1898,9,584695,584344,1169039,reconstructed,reconstructed
1898,10,596249,592686,1188935,reconstructed,reconstructed
1898,11,586065,582876,1168941,reconstructed,reconstructed
1898,12,567640,567517,1135157,reconstructed,reconstructed
1898,13,557882,555547,1113429,reconstructed,reconstructed
1898,14,551532,549448,1100980,reconstructed,reconstructed
1898,15,527560,524714,1052274,reconstructed,reconstructed
1898,16,534817,535086,1069903,reconstructed,reconstructed
1898,17,515448,509889,1025337,reconstructed,reconstructed
1898,18,521230,515399,1036629,reconstructed,reconstructed
1898,19,517026,518372,1035398,reconstructed,reconstructed
1898,20,517927,520755,1038682,reconstructed,reconstructed
1898,21,513686,517477,1031163,reconstructed,reconstructed
1898,22,511789,518524,1030313,reconstructed,reconstructed
1898,23,499259,503767,1003026,reconstructed,reconstructed
1898,24,478179,483763,961942,reconstructed,reconstructed
1898,25,460708,463438,924146,reconstructed,reconstructed
1898,26,455434,465103,920537,reconstructed,reconstructed
1898,27,373053,371927,744980,reconstructed,reconstructed
1898,28,424648,430219,854867,reconstructed,reconstructed
1898,29,412176,417626,829802,reconstructed,reconstructed
1898,30,390367,395976,786343,reconstructed,reconstructed
1898,31,380586,384800,765386,reconstructed,reconstructed
1898,32,386292,398411,784703,reconstructed,reconstructed
1898,33,362963,370793,733756,reconstructed,reconstructed
1898,34,364917,376669,741586,reconstructed,reconstructed
1898,35,355824,364672,720496,reconstructed,reconstructed
1898,36,336104,344217,680321,reconstructed,reconstructed
1898,37,319635,320041,639676,reconstructed,reconstructed
1898,38,336140,346347,682487,reconstructed,reconstructed
1898,39,326236,339737,665973,reconstructed,reconstructed
1898,40,311422,324353,635775,reconstructed,reconstructed
1898,41,297884,307433,605317,reconstructed,reconstructed
1898,42,276536,294606,571142,reconstructed,reconstructed
1898,43,260671,269483,530154,reconstructed,reconstructed
1898,44,267781,288911,556692,reconstructed,reconstructed
1898,45,260054,273896,533950,reconstructed,reconstructed
1898,46,257228,281199,538427,reconstructed,reconstructed
1898,47,250652,259122,509774,reconstructed,reconstructed
1898,48,261024,286738,547762,reconstructed,reconstructed
1898,49,249300,267898,517198,reconstructed,reconstructed
1898,50,225605,258062,483667,reconstructed,reconstructed
1898,51,206081,228095,434176,reconstructed,reconstructed
1898,52,209034,235214,444248,reconstructed,reconstructed
1898,53,219251,248494,467745,reconstructed,reconstructed
1898,54,207610,233877,441487,reconstructed,reconstructed
1898,55,193668,215936,409604,reconstructed,reconstructed
1898,56,203418,237950,441368,reconstructed,reconstructed
1898,57,176734,190056,366790,reconstructed,reconstructed
1898,58,190869,225325,416194,reconstructed,reconstructed
1898,59,168228,190178,358406,reconstructed,reconstructed
1898,60,161805,185962,347767,reconstructed,reconstructed
1898,61,150249,173794,324043,reconstructed,reconstructed
1898,62,147135,177085,324220,reconstructed,reconstructed
1898,63,140203,166642,306845,reconstructed,reconstructed
1898,64,133807,158580,292387,reconstructed,reconstructed
1898,65,123141,144660,267801,reconstructed,reconstructed
1898,66,110657,136022,246679,reconstructed,reconstructed
1898,67,99325,113752,213077,reconstructed,reconstructed
1898,68,104309,131656,235965,reconstructed,reconstructed
1898,69,85730,101725,187455,reconstructed,reconstructed
1898,70,83817,104148,187965,reconstructed,reconstructed
1898,71,76784,94126,170910,reconstructed,reconstructed
1898,72,71338,89751,161089,reconstructed,reconstructed
1898,73,66678,83610,150288,reconstructed,reconstructed
1898,74,61211,77520,138731,reconstructed,reconstructed
1898,75,53676,66632,120308,reconstructed,reconstructed
1898,76,48688,61788,110476,reconstructed,reconstructed
1898,77,41816,50496,92312,reconstructed,reconstructed
1898,78,39045,52236,91281,reconstructed,reconstructed
1898,79,30246,37277,67523,reconstructed,reconstructed
1898,80,25028,31547,56575,reconstructed,reconstructed
1898,81,19739,25080,44819,reconstructed,reconstructed
1898,82,16108,20626,36734,reconstructed,reconstructed
1898,83,13418,17514,30932,reconstructed,reconstructed
1898,84,9292,12507,21799,reconstructed,reconstructed
1898,85,7453,10561,18014,reconstructed,reconstructed
1898,86,5657,8015,13672,reconstructed,reconstructed
1898,87,4198,6258,10456,reconstructed,reconstructed
1898,88,3146,4978,8124,reconstructed,reconstructed
1898,89,1787,2617,4404,reconstructed,reconstructed
1898,90,1238,1862,3100,reconstructed,reconstructed
1898,91,0,0,0,reconstructed,reconstructed
1898,92,0,0,0,reconstructed,reconstructed
1898,93,0,0,0,reconstructed,reconstructed
1898,94,0,0,0,reconstructed,reconstructed
1898,95,0,0,0,reconstructed,reconstructed
1898,96,0,0,0,reconstructed,reconstructed
1898,97,0,0,0,reconstructed,reconstructed
1898,98,0,0,0,reconstructed,reconstructed
1898,99,0,0,0,reconstructed,reconstructed
1899,0,929728,891811,1821539,reconstructed,reconstructed
1899,1,771065,768202,1539267,reconstructed,reconstructed
1899,2,726127,720951,1447078,reconstructed,reconstructed
1899,3,713491,710664,1424155,reconstructed,reconstructed
1899,4,675826,676252,1352078,reconstructed,reconstructed
1899,5,664185,663051,1327236,reconstructed,reconstructed
1899,6,646711,643590,1290301,reconstructed,reconstructed
1899,7,623089,623155,1246244,reconstructed,reconstructed
1899,8,620159,616231,1236390,reconstructed,reconstructed
1899,9,588696,586248,1174944,reconstructed,reconstructed
1899,10,585536,585139,1170675,reconstructed,reconstructed
1899,11,596081,592392,1188473,reconstructed,reconstructed
1899,12,584266,580772,1165038,reconstructed,reconstructed
1899,13,566206,565879,1132085,reconstructed,reconstructed
1899,14,556202,553501,1109703,reconstructed,reconstructed
1899,15,550353,548046,1098399,reconstructed,reconstructed
1899,16,526479,523428,1049907,reconstructed,reconstructed
1899,17,532900,533308,1066208,reconstructed,reconstructed
1899,18,513122,507566,1020688,reconstructed,reconstructed
1899,19,518430,512722,1031152,reconstructed,reconstructed
1899,20,513165,515558,1028723,reconstructed,reconstructed
1899,21,513439,517452,1030891,reconstructed,reconstructed
1899,22,509116,514251,1023367,reconstructed,reconstructed
1899,23,507497,515367,1022864,reconstructed,reconstructed
1899,24,495624,500890,996514,reconstructed,reconstructed
1899,25,474153,480082,954235,reconstructed,reconstructed
1899,26,457122,459552,916674,reconstructed,reconstructed
1899,27,452136,460973,913109,reconstructed,reconstructed
1899,28,370625,368550,739175,reconstructed,reconstructed
1899,29,421873,426641,848514,reconstructed,reconstructed
1899,30,409315,414607,823922,reconstructed,reconstructed
1899,31,387384,392645,780029,reconstructed,reconstructed
1899,32,377831,381543,759374,reconstructed,reconstructed
1899,33,383426,394846,778272,reconstructed,reconstructed
1899,34,360232,367476,727708,reconstructed,reconstructed
1899,35,362164,373278,735442,reconstructed,reconstructed
1899,36,352897,361423,714320,reconstructed,reconstructed
1899,37,333105,340783,673888,reconstructed,reconstructed
1899,38,316898,317257,634155,reconstructed,reconstructed
1899,39,332580,342778,675358,reconstructed,reconstructed
1899,40,323296,337115,660411,reconstructed,reconstructed
1899,41,308208,321652,629860,reconstructed,reconstructed
1899,42,294509,304451,598960,reconstructed,reconstructed
1899,43,273472,292011,565483,reconstructed,reconstructed
1899,44,257667,267079,524746,reconstructed,reconstructed
1899,45,264210,285849,550059,reconstructed,reconstructed
1899,46,256468,271077,527545,reconstructed,reconstructed
1899,47,253434,278111,531545,reconstructed,reconstructed
1899,48,246840,256293,503133,reconstructed,reconstructed
1899,49,256528,283160,539688,reconstructed,reconstructed
1899,50,245227,264877,510104,reconstructed,reconstructed
1899,51,221544,254846,476390,reconstructed,reconstructed
1899,52,202157,225031,427188,reconstructed,reconstructed
1899,53,204782,231618,436400,reconstructed,reconstructed
1899,54,214122,244068,458190,reconstructed,reconstructed
1899,55,203035,230176,433211,reconstructed,reconstructed
1899,56,188936,212010,400946,reconstructed,reconstructed
1899,57,197951,233023,430974,reconstructed,reconstructed
1899,58,171839,185945,357784,reconstructed,reconstructed
1899,59,184919,219542,404461,reconstructed,reconstructed
1899,60,162818,185135,347953,reconstructed,reconstructed
1899,61,156189,180668,336857,reconstructed,reconstructed
1899,62,144746,168525,313271,reconstructed,reconstructed
1899,63,141241,171108,312349,reconstructed,reconstructed
1899,64,134213,160580,294793,reconstructed,reconstructed
1899,65,127626,152335,279961,reconstructed,reconstructed
1899,66,117203,138765,255968,reconstructed,reconstructed
1899,67,104811,129659,234470,reconstructed,reconstructed
1899,68,93801,108009,201810,reconstructed,reconstructed
1899,69,97671,123978,221649,reconstructed,reconstructed
1899,70,79932,95362,175294,reconstructed,reconstructed
1899,71,77714,97286,175000,reconstructed,reconstructed
1899,72,70656,87063,157719,reconstructed,reconstructed
1899,73,65057,82385,147442,reconstructed,reconstructed
1899,74,60363,76233,136596,reconstructed,reconstructed
1899,75,54808,69867,124675,reconstructed,reconstructed
1899,76,47602,59639,107241,reconstructed,reconstructed
1899,77,42780,54758,97538,reconstructed,reconstructed
1899,78,36378,44328,80706,reconstructed,reconstructed
1899,79,33377,45203,78580,reconstructed,reconstructed
1899,80,25718,31873,57591,reconstructed,reconstructed
1899,81,20895,26586,47481,reconstructed,reconstructed
1899,82,16198,20812,37010,reconstructed,reconstructed
1899,83,12953,16849,29802,reconstructed,reconstructed
1899,84,10562,14042,24604,reconstructed,reconstructed
1899,85,7184,9911,17095,reconstructed,reconstructed
1899,86,5687,8264,13951,reconstructed,reconstructed
1899,87,4220,6127,10347,reconstructed,reconstructed
1899,88,3041,4700,7741,reconstructed,reconstructed
1899,89,2238,3663,5901,reconstructed,reconstructed
1899,90,1226,1865,3091,reconstructed,reconstructed
1899,91,0,0,0,reconstructed,reconstructed
1899,92,0,0,0,reconstructed,reconstructed
1899,93,0,0,0,reconstructed,reconstructed
1899,94,0,0,0,reconstructed,reconstructed
1899,95,0,0,0,reconstructed,reconstructed
1899,96,0,0,0,reconstructed,reconstructed
1899,97,0,0,0,reconstructed,reconstructed
1899,98,0,0,0,reconstructed,reconstructed
1899,99,0,0,0,reconstructed,reconstructed
1900,0,755880,741708,1497588,original,original
1900,1,736386,734193,1470579,original,original
1900,2,735496,733958,1469454,original,original
1900,3,711012,706362,1417374,original,original
1900,4,703534,700944,1404478,original,original
1900,5,668839,669354,1338193,original,original
1900,6,659024,657910,1316934,original,original
1900,7,642710,639593,1282303,original,original
1900,8,619942,619991,1239933,original,original
1900,9,617615,613664,1231279,original,original
1900,10,602767,598731,1201498,original,original
1900,11,586666,586218,1172884,original,original
1900,12,596124,592293,1188417,original,original
1900,13,582648,578763,1161411,original,original
1900,14,564817,564222,1129039,original,original
1900,15,554449,551398,1105847,original,original
1900,16,548997,546549,1095546,original,original
1900,17,525117,522020,1047137,original,original
1900,18,530704,531441,1062145,original,original
1900,19,510563,505173,1015736,original,original
1900,20,515421,509965,1025386,original,original
1900,21,509200,512683,1021883,original,original
1900,22,508943,514066,1023009,original,original
1900,23,504593,510940,1015533,original,original
1900,24,503311,512132,1015443,original,original
1900,25,492045,497901,989946,original,original
1900,26,470153,476321,946474,original,original
1900,27,453568,455629,909197,original,original
1900,28,448876,456840,905716,original,original
1900,29,368221,365190,733411,original,original
1900,30,419089,423042,842131,original,original
1900,31,406424,411560,817984,original,original
1900,32,384374,389330,773704,original,original
1900,33,375040,378292,753332,original,original
1900,34,380523,391304,771827,original,original
1900,35,357457,364148,721605,original,original
1900,36,359350,369830,729180,original,original
1900,37,349938,358177,708115,original,original
1900,38,330055,337409,667464,original,original
1900,39,314092,314509,628601,original,original
1900,40,328961,339222,668183,original,original
1900,41,320265,334514,654779,original,original
1900,42,304940,319001,623941,original,original
1900,43,291089,301502,592591,original,original
1900,44,270350,289456,559806,original,original
1900,45,254579,264712,519291,original,original
1900,46,260543,282778,543321,original,original
1900,47,252814,268207,521021,original,original
1900,48,249567,274941,524508,original,original
1900,49,242910,253374,496284,original,original
1900,50,251889,279468,531357,original,original
1900,51,241007,261727,502734,original,original
1900,52,217367,251503,468870,original,original
1900,53,198118,221812,419930,original,original
1900,54,200406,227868,428274,original,original
1900,55,208883,239502,448385,original,original
1900,56,198262,226299,424561,original,original
1900,57,184026,207888,391914,original,original
1900,58,192358,227851,420209,original,original
1900,59,166757,181600,348357,original,original
1900,60,178774,213469,392243,original,original
1900,61,157251,179862,337113,original,original
1900,62,150375,175126,325501,original,original
1900,63,139093,162982,302075,original,original
1900,64,135207,164829,300036,original,original
1900,65,128010,154224,282234,original,original
1900,66,121317,145864,267181,original,original
1900,67,111196,132604,243800,original,original
1900,68,98889,123124,222013,original,original
1900,69,88146,102087,190233,original,original
1900,70,90954,116074,207028,original,original
1900,71,74113,88896,163009,original,original
1900,72,71551,90239,161790,original,original
1900,73,64500,79903,144403,original,original
1900,74,58866,75088,133954,original,original
1900,75,54142,68973,123115,original,original
1900,76,48544,62349,110893,original,original
1900,77,41808,52802,94610,original,original
