jahr,alter,maennlich,weiblich,gesamt,source
1968,27,660000,611000,1271000,original
1968,28,705000,651000,1356000,original
1968,29,694000,645000,1339000,original
1968,30,650000,605000,1255000,original
1968,31,612000,571000,1183000,original
1968,32,608000,571000,1179000,original
1968,33,599000,562000,1161000,original
1968,34,570000,533000,1103000,original
1968,35,470000,437000,907000,original
1968,36,474000,444000,918000,original
1968,37,491000,463000,954000,original
1968,38,526000,501000,1027000,original
1968,39,515000,496000,1011000,original
1968,40,519000,506000,1025000,original
1968,41,466000,491000,957000,original
1968,42,439000,515000,954000,original
1968,43,426000,536000,962000,original
1968,44,378000,523000,901000,original
1968,45,375000,527000,902000,original
1968,46,401000,558000,959000,original
1968,47,420000,596000,1016000,original
1968,48,416000,605000,1021000,original
1968,49,320000,460000,780000,original
1968,50,213000,305000,518000,original
1968,51,207000,292000,499000,original
1968,52,228000,327000,555000,original
1968,53,301000,438000,739000,original
1968,54,385000,565000,950000,original
1968,55,405000,576000,981000,original
1968,56,419000,588000,1007000,original
1968,57,400000,561000,961000,original
1968,58,409000,582000,991000,original
1968,59,426000,592000,1018000,original
1968,60,419000,584000,1003000,original
1968,61,419000,566000,985000,original
1968,62,409000,558000,967000,original
1968,63,414000,529000,943000,original
1968,64,407000,524000,931000,original
1968,65,378000,496000,874000,original
1968,66,377000,501000,878000,original
1968,67,353000,479000,832000,original
1968,68,327000,453000,780000,original
1968,69,294000,431000,725000,original
1968,70,266000,419000,685000,original
1968,71,236000,389000,625000,original
1968,72,217000,376000,593000,original
1968,73,192000,343000,535000,original
1968,74,173000,320000,493000,original
1968,75,160000,296000,456000,original
1968,76,143000,264000,407000,original
1968,77,134000,248000,382000,original
1968,78,117000,216000,333000,original
1968,79,107000,197000,304000,original
1968,80,95000,173000,268000,original
1968,81,83000,150000,233000,original
1968,82,70000,127000,197000,original
1968,83,60000,107000,167000,original
1968,84,50000,88000,138000,original
1968,85,39000,70000,109000,original
1968,86,32000,58000,90000,original
1968,87,26000,46000,72000,original
1968,88,20000,36000,56000,original
1968,89,15000,26000,41000,original
1968,90,11000,21000,32000,original
1969,0,574000,546000,1120000,original
1969,1,609000,580000,1189000,original
1969,2,636000,606000,1242000,original
1969,3,656000,627000,1283000,original
1969,4,662000,629000,1291000,original
1969,5,679000,646000,1325000,original
1969,6,678000,645000,1323000,original
1969,7,657000,626000,1283000,original
1969,8,654000,624000,1278000,original
1969,9,628000,600000,1228000,original
1969,10,619000,588000,1207000,original
1969,11,585000,555000,1140000,original
1969,12,576000,547000,1123000,original
1969,13,562000,536000,1098000,original
1969,14,549000,521000,1070000,original
1969,15,548000,522000,1070000,original
1969,16,537000,513000,1050000,original
1969,17,543000,517000,1060000,original
1969,18,545000,519000,1064000,original
1969,19,555000,530000,1085000,original
1969,20,541000,518000,1059000,original
1969,21,511000,486000,997000,original
1969,22,492000,465000,957000,original
1969,23,450000,419000,869000,original
1969,24,406000,378000,784000,original
1969,25,548000,510000,1058000,original
1969,26,565000,521000,1086000,original
1969,27,554000,505000,1059000,original
1969,28,675000,615000,1290000,original
1969,29,721000,656000,1377000,original
1969,30,708000,648000,1356000,original
1969,31,663000,609000,1272000,original
1969,32,624000,575000,1199000,original
1969,33,619000,574000,1193000,original
1969,34,609000,565000,1174000,original
1969,35,581000,536000,1117000,original
1969,36,478000,440000,918000,original
1969,37,481000,447000,928000,original
1969,38,498000,465000,963000,original
1969,39,532000,502000,1034000,original
1969,40,519000,497000,1016000,original
1969,41,522000,507000,1029000,original
1969,42,469000,492000,961000,original
1969,43,441000,515000,956000,original
1969,44,427000,535000,962000,original
1969,45,379000,523000,902000,original
1969,46,375000,526000,901000,original
1969,47,401000,557000,958000,original
1969,48,419000,594000,1013000,original
1969,49,415000,604000,1019000,original
1969,50,319000,458000,777000,original
1969,51,212000,303000,515000,original
1969,52,206000,291000,497000,original
1969,53,226000,325000,551000,original
1969,54,299000,436000,735000,original
1969,55,382000,562000,944000,original
1969,56,400000,572000,972000,original
1969,57,414000,585000,999000,original
1969,58,394000,556000,950000,original
1969,59,402000,577000,979000,original
1969,60,417000,586000,1003000,original
1969,61,410000,578000,988000,original
1969,62,409000,559000,968000,original
1969,63,397000,551000,948000,original
1969,64,402000,521000,923000,original
1969,65,393000,515000,908000,original
1969,66,364000,487000,851000,original
1969,67,361000,490000,851000,original
1969,68,336000,468000,804000,original
1969,69,310000,441000,751000,original
1969,70,278000,418000,696000,original
1969,71,250000,405000,655000,original
1969,72,220000,373000,593000,original
1969,73,202000,360000,562000,original
1969,74,177000,326000,503000,original
1969,75,158000,303000,461000,original
1969,76,145000,278000,423000,original
1969,77,129000,246000,375000,original
1969,78,120000,229000,349000,original
1969,79,104000,198000,302000,original
1969,80,94000,179000,273000,original
1969,81,82000,155000,237000,original
1969,82,71000,133000,204000,original
1969,83,59000,111000,170000,original
1969,84,50000,92000,142000,original
1969,85,41000,74000,115000,original
1969,86,31000,58000,89000,original
1969,87,25000,47000,72000,original
1969,88,20000,37000,57000,original
1969,89,15000,28000,43000,original
1969,90,11000,20000,31000,original
1970,0,520000,496000,1016000,original
1970,1,569000,541000,1110000,original
1970,2,607000,577000,1184000,original
1970,3,631000,601000,1232000,original
1970,4,653000,622000,1275000,original
1970,5,662000,627000,1289000,original
1970,6,677000,643000,1320000,original
1970,7,674000,642000,1316000,original
1970,8,652000,621000,1273000,original
1970,9,651000,620000,1271000,original
1970,10,629000,600000,1229000,original
1970,11,616000,584000,1200000,original
1970,12,586000,554000,1140000,original
1970,13,576000,546000,1122000,original
1970,14,562000,534000,1096000,original
1970,15,551000,521000,1072000,original
1970,16,553000,527000,1080000,original
1970,17,539000,515000,1054000,original
1970,18,548000,522000,1070000,original
1970,19,544000,520000,1064000,original
1970,20,549000,528000,1077000,original
1970,21,541000,513000,1054000,original
1970,22,505000,480000,985000,original
1970,23,484000,460000,944000,original
1970,24,438000,413000,851000,original
1970,25,396000,374000,770000,original
1970,26,531000,503000,1034000,original
1970,27,549000,514000,1063000,original
1970,28,541000,501000,1042000,original
1970,29,659000,612000,1271000,original
1970,30,712000,657000,1369000,original
1970,31,702000,650000,1352000,original
1970,32,661000,611000,1272000,original
1970,33,624000,577000,1201000,original
1970,34,619000,575000,1194000,original
1970,35,609000,566000,1175000,original
1970,36,579000,535000,1114000,original
1970,37,476000,439000,915000,original
1970,38,478000,447000,925000,original
1970,39,493000,463000,956000,original
1970,40,527000,501000,1028000,original
1970,41,515000,494000,1009000,original
1970,42,517000,503000,1020000,original
1970,43,464000,490000,954000,original
1970,44,436000,511000,947000,original
1970,45,422000,532000,954000,original
1970,46,374000,520000,894000,original
1970,47,370000,522000,892000,original
1970,48,395000,552000,947000,original
1970,49,414000,589000,1003000,original
1970,50,409000,599000,1008000,original
1970,51,315000,454000,769000,original
1970,52,210000,300000,510000,original
1970,53,204000,290000,494000,original
1970,54,224000,322000,546000,original
1970,55,295000,432000,727000,original
1970,56,377000,556000,933000,original
1970,57,395000,568000,963000,original
1970,58,408000,579000,987000,original
1970,59,388000,551000,939000,original
1970,60,394000,569000,963000,original
1970,61,406000,576000,982000,original
1970,62,399000,568000,967000,original
1970,63,398000,551000,949000,original
1970,64,386000,540000,926000,original
1970,65,389000,511000,900000,original
1970,66,380000,504000,884000,original
1970,67,353000,477000,830000,original
1970,68,345000,478000,823000,original
1970,69,321000,454000,775000,original
1970,70,293000,424000,717000,original
1970,71,261000,403000,664000,original
1970,72,234000,387000,621000,original
1970,73,205000,356000,561000,original
1970,74,185000,339000,524000,original
1970,75,162000,307000,469000,original
1970,76,144000,284000,428000,original
1970,77,132000,259000,391000,original
1970,78,115000,227000,342000,original
1970,79,107000,209000,316000,original
1970,80,92000,179000,271000,original
1970,81,81000,158000,239000,original
1970,82,71000,137000,208000,original
1970,83,60000,116000,176000,original
1970,84,49000,95000,144000,original
1970,85,41000,78000,119000,original
1970,86,33000,62000,95000,original
1970,87,26000,49000,75000,original
1970,88,20000,38000,58000,original
1970,89,16000,29000,45000,original
1970,90,11000,21000,32000,original
1971,0,510000,484000,994000,original
1971,1,519000,496000,1015000,original
1971,2,571000,544000,1115000,original
1971,3,610000,580000,1190000,original
1971,4,634000,604000,1238000,original
1971,5,656000,625000,1281000,original
1971,6,665000,630000,1295000,original
1971,7,679000,646000,1325000,original
1971,8,676000,644000,1320000,original
1971,9,655000,624000,1279000,original
1971,10,654000,623000,1277000,original
1971,11,632000,603000,1235000,original
1971,12,619000,587000,1206000,original
1971,13,588000,557000,1145000,original
1971,14,579000,549000,1128000,original
1971,15,569000,538000,1107000,original
1971,16,557000,525000,1082000,original
1971,17,558000,532000,1090000,original
1971,18,547000,522000,1069000,original
1971,19,556000,531000,1087000,original
1971,20,546000,529000,1075000,original
1971,21,557000,536000,1093000,original
1971,22,552000,521000,1073000,original
1971,23,518000,487000,1005000,original
1971,24,497000,466000,963000,original
1971,25,448000,418000,866000,original
1971,26,405000,379000,784000,original
1971,27,539000,507000,1046000,original
1971,28,555000,517000,1072000,original
1971,29,548000,504000,1052000,original
1971,30,665000,615000,1280000,original
1971,31,718000,660000,1378000,original
1971,32,708000,652000,1360000,original
1971,33,666000,613000,1279000,original
1971,34,629000,579000,1208000,original
1971,35,623000,577000,1200000,original
1971,36,611000,568000,1179000,original
1971,37,581000,536000,1117000,original
1971,38,479000,441000,920000,original
1971,39,481000,448000,929000,original
1971,40,494000,464000,958000,original
1971,41,528000,502000,1030000,original
1971,42,515000,495000,1010000,original
1971,43,517000,503000,1020000,original
1971,44,464000,489000,953000,original
1971,45,435000,511000,946000,original
1971,46,421000,531000,952000,original
1971,47,373000,519000,892000,original
1971,48,369000,521000,890000,original
1971,49,394000,551000,945000,original
1971,50,411000,587000,998000,original
1971,51,407000,596000,1003000,original
1971,52,313000,452000,765000,original
1971,53,208000,299000,507000,original
1971,54,202000,288000,490000,original
1971,55,221000,320000,541000,original
1971,56,292000,430000,722000,original
1971,57,372000,552000,924000,original
1971,58,389000,564000,953000,original
1971,59,401000,574000,975000,original
1971,60,381000,547000,928000,original
1971,61,386000,564000,950000,original
1971,62,397000,570000,967000,original
1971,63,389000,561000,950000,original
1971,64,387000,543000,930000,original
1971,65,373000,532000,905000,original
1971,66,376000,502000,878000,original
1971,67,365000,494000,859000,original
1971,68,338000,467000,805000,original
1971,69,329000,466000,795000,original
1971,70,304000,441000,745000,original
1971,71,276000,411000,687000,original
1971,72,244000,388000,632000,original
1971,73,218000,371000,589000,original
1971,74,190000,340000,530000,original
1971,75,171000,322000,493000,original
1971,76,148000,289000,437000,original
1971,77,130000,265000,395000,original
1971,78,119000,240000,359000,original
1971,79,103000,209000,312000,original
1971,80,94000,189000,283000,original
1971,81,80000,161000,241000,original
1971,82,69000,140000,209000,original
1971,83,61000,120000,181000,original
1971,84,51000,100000,151000,original
1971,85,40000,80000,120000,original
1971,86,33000,65000,98000,original
